state,state_ab,county,county_ab,fips,county_name
Wyoming,WY,Crook,CR,56011,"Crook, Wyoming"
Wyoming,WY,Fremont,FR,56013,"Fremont, Wyoming"
Wyoming,WY,Goshen,GO,56015,"Goshen, Wyoming"
Wyoming,WY,Hot Springs,HS,56017,"Hot Springs, Wyoming"
Wyoming,WY,Johnson,JO,56019,"Johnson, Wyoming"
Wyoming,WY,Laramie,LA,56021,"Laramie, Wyoming"
Wyoming,WY,Lincoln,LI,56023,"Lincoln, Wyoming"
Wyoming,WY,Natrona,,56025,"Natrona, Wyoming"
Wyoming,WY,Niobrara,NI,56027,"Niobrara, Wyoming"
Wyoming,WY,Park,PA,56029,"Park, Wyoming"
Wyoming,WY,Platte,PL,56031,"Platte, Wyoming"
Wyoming,WY,Sheridan,SH,56033,"Sheridan, Wyoming"
Wyoming,WY,Sublette,SU,56035,"Sublette, Wyoming"
Wyoming,WY,Sweetwater,SW,56037,"Sweetwater, Wyoming"
Wyoming,WY,Teton,TE,56039,"Teton, Wyoming"
Wyoming,WY,Uinta,UI,56041,"Uinta, Wyoming"
Wyoming,WY,Washakie,WA,56043,"Washakie, Wyoming"
Wyoming,WY,Weston,WE,56045,"Weston, Wyoming"
